state,date,tweet_count,total_likes,sentiment_avg,total_retweets,total_followers,most_common_issues,most_common_derogatory_language,most_common_adjectives,top_10_user_screen_name,most_common_hashtag,top_hashtags,top_cleaned_tweet,states_code
Arizona,2020-10-28,150,243.0,0.11403,53.0,481832.0,maga,hate,many whole bullhead big,"['nonsumdignus', 'DearTrumpBook', 'DreStandsUp', 'fashionchaos', '1LIDA3', 'ArizonaDMK', 'hikingtrails1', 'PurcellLiberty', 'WFMGINC', 'zismo64']",#trump,['#trump'],['something everyone in michigan should see michigan undecided maga biden trump'],AZ
Arizona,2020-10-29,204,281.0,0.004773529411764705,71.0,405467.0,covid,war,serious fearless,"['DazeyGrae320', 'fashionchaos', 'ThoughtsinAZ', 'Socratic1', 'robertastrupp', 'PhilthyLando', 'nonsumdignus', '1LIDA3', 'DearTrumpBook', 'hildyjohns']",#trump,['#trump'],['i do have a serious question for really any trump supporter but mainly the ones that say joebiden has dementia your fearless leader said we have to win both nebraskas now if biden said that you would be all over it what is your excuse for gophypocrisy'],AZ
Arizona,2020-10-30,131,483.0,0.0067396946564885485,136.0,349882.0,maga,attack,common,"['zismo64', 'nonsumdignus', 'emmel_liarth', 'PhilthyLando', 'samfraulino', 'D12Democrats', 'realryanhartwig', 'WECpoker', 'YakoLaw', 'GoddessOfPeace8']",#biden,['#biden'],['a rota vrez short in support of breast cancer awareness lebronjames donaldtrump themandalorian disneyplus disney lakers blink markhoppus travisbarker vote biden amongus dragonballsuper dragonball breastcancerawarenessmonth breastcancerawareness'],AZ
Arizona,2020-10-31,118,141.0,0.011944067796610171,103.0,257267.0,maga,war,first medical real american,"['AliciaM05246586', 'Dakota52934250', 'nonsumdignus', 'FrancoBreunig', '1LIDA3', 'TrumpForAmeric8', 'lyon86319661', 'PhilthyLando', 'mmaher99', 'Tea_Party_Chris']",#biden,['#biden'],['are you insane this is going to be worse for you than  nearly every trump supporting friend that i know has told any poster that calls that they are voting for biden friends from all over the country look who turns up to see trump versus biden'],AZ
Arizona,2020-11-01,192,1097.0,0.08363124999999999,199.0,604657.0,maga,riot,express viral liberal conservative,"['mmaher99', '1LIDA3', 'AliciaM05246586', 'DearTrumpBook', 'PhilthyLando', 'HindlesKitchen', 'zismo64', 'TrumpForAmeric8', 'nonsumdignus', 'hkikkert']",#trump,['#trump'],['my president is jb retweet if you agree until it reach trump'],AZ
Arizona,2020-11-02,267,989.0,0.02179887640449439,530.0,891674.0,impeachment,war,political truthful,"['mmaher99', 'LUV_Recovery', 'Zoot16', 'chadbensonshow', 'DearTrumpBook', 'oliteheart', 'HindlesKitchen', 'WePoll_TheGame', 'SteveBnAZ', 'GoddessOfPeace8']",#trump,['#trump'],['gop impeachment obstructors and enabling deniers are now in a state of political paralysis say something truthful about trump for once for the sake of your aging party the truth matters'],AZ
Arizona,2020-11-03,272,708.0,0.10122389705882354,190.0,772004.0,maga,war,corrupt black white,"['Verda_777', 'AliciaM05246586', 'nonsumdignus', 'HindlesKitchen', 'KillTheRich66', 'xAmericanPridex', '7FaceGod1', 'chadbensonshow', 'PhilthyLando', 'PaulGregory2173']",#biden,['#biden'],['election magaa joebiden is a corrupt man please black and white americans vote for pres trump america needs you'],AZ
Arizona,2020-11-04,327,1872.0,0.0415480122324159,333.0,1011215.0,fraud,hate,joebiden,"['AliciaM05246586', 'PrgrsvArchitect', 'zismo64', 'chadbensonshow', '9reen', 'KAWCnews', 'PhilthyLando', 'RogerThePunk', 'acarrillonews', 'realryanhartwig']",#biden,['#biden'],['whatever the outcome i am already depressed and worried for our country as of pm pst abcnews cnn say at least  million people yes  million voted for a lying racist misogynistic incredibly corrupt and dumber than a pile of rocks donaldtrump fn disgraceful'],AZ
Arizona,2020-11-05,217,257.0,-0.05032165898617511,49.0,629309.0,fraud,hate,live,"['PhilthyLando', 'RogerThePunk', 'hkikkert', 'HindlesKitchen', 'Shrinki2', 'lissainthezone', 'KOLDNews', 'WePoll_TheGame', 'neastjames', 'SaltyKleins']",#trump,['#trump'],['what covid still exists it was supposed to disappear the day after the election electionresults covid counteveryvote biden trump'],AZ
Arizona,2020-11-06,313,5657.0,-0.024893929712460065,795.0,2048651.0,fraud,war,trumpmeltdown,"['acarrillonews', 'AliciaM05246586', 'fashionchaos', 'cregstivn', 'AtoZinAZ', 'samfraulino', 'zismo64', 'MysticRose9213', 'RogerThePunk', 'olivier_patti']",#trump,['#trump'],['i knew when dana white got involved in politics this would be trump vs biden ll trump'],AZ
Arizona,2020-11-07,452,3362.0,0.13572809734513275,619.0,780932.0,maga,war,joebiden,"['AliciaM05246586', 'OnSachem', 'acarrillonews', 'fashionchaos', 'TonjaTriplett', 'PhilthyLando', 'WePoll_TheGame', 'zismo64', '_BrandonGray', 'StephThirdy']",#biden,['#biden'],['watermark on the ballots watermarkballots watermark trump trumpwillprevail ballots cheatingdemocrats stopthecheating'],AZ
Arizona,2020-11-08,225,416.0,0.11917288888888888,99.0,454709.0,covid,war,best,"['AliciaM05246586', 'Desertrat214', 'WePoll_TheGame', 'TonjaTriplett', 'CRLarkin', 'kit10phish', 'RogerThePunk', 'fashionchaos', 'DearTrumpBook', 'IrbieW']",#biden,['#biden'],['great speech much love to our elected president joebiden'],AZ
Arkansas,2020-10-15,46,21.0,-0.08153260869565217,6.0,50476.0,corrupt,destruction,historic,"['johnbufford', 'jf2good', 'OUTPOLITICKED', 'WDJEFFERSON2', 'Babe_in_AR', 'jokristopher_', 'HorryDemocrats', 'SamuelScott77', 'ShaneSchaetzel', 'IfkaTatar']","#biden,#trump,#trumplies","['#biden,#trump,#trumplies']",['wall street certainty grows as polls show biden with historic lead over trump trumplies'],AR
Arkansas,2020-10-16,77,258.0,-0.3742896103896104,189.0,4033980.0,"maga, crookedjoebiden","criminal, criminal",more criminal able,"['GeneMcVay', 'TateMcNair', 'jf2good', 'johnbufford', 'IMXLR8N', 'BLWBebopKid', 'nickjgaskin1', 'SamuelScott77', 'stevebrawner', 'gracefilleddev']","#biden,#crookedjoebiden,#maga","['#biden,#crookedjoebiden,#maga']",['the democrat socialists at twitter have censored more speech exposing the biden criminal cabal than the iron curtain was able to hide in  years crookedjoebiden is trending and cockroaches are being subpoenaed maga'],AR
Arkansas,2020-10-17,17,3.0,0.027017647058823518,2.0,17798.0,covid,"illegal, illegal",legitimate neutral factual factual factual,"['OUTPOLITICKED', 'KWats88', 'RealRose32', 'AnjerrioKameron', 'treehugger1605', 'terryodactyl', 'hoolyinarkanas', 'luvmibug', 'IMXLR8N', 'muller10']",#biden,"['#trump,#biden,#3rdparty']",['legitimate neutral questions why vote for over please provide factual answers why vote for trump over biden please provide factual answers why vote rdparty over trump and biden please provide factual answers'],AR
Arkansas,2020-10-18,19,14.0,-0.33080000000000004,3.0,18426.0,law,brutality,main,"['johnbufford', 'loudmouthlefty', 'looney_cummins', 'treehugger1605', 'leslieinlr', 'ThereseWeiler']","#trump,#fear,#trump","['#trump,#fear,#trump']",['all means have been used lies brutality incitement but fear has been trumps main weapon fear which depends on pitting one group against another is the currency of the trump presidency'],AR
Arkansas,2020-10-19,31,21.0,-0.4286967741935484,13.0,33303.0,covid,dirty,tired covid dead,"['johnbufford', 'ruraldogs', 'MochaKk1', 'joequakewatch', 'Fenix_Rising_1', 'stet_civitatum', 'CydM', 'ArkansasAnecdot', 'HorryDemocrats', 'nancycoats911']","#trump,#trumplies","['#trump,#trumplies']",['trump calls dr anthony fauci a disaster says americans are tired of covid as nation faces spiking cases  dead trumplies'],AR
Arkansas,2020-10-20,28,15.0,0.37956428571428574,3.0,25085.0,"covid, pandemic","rage, war",national doubledigit most,"['johnbufford', 'PresidentDana1', 'jf2good', 'herbabae', 'imajazzingjet', 'KennyW_NLR', 'Siobhan83335333', 'muller10']","#trump,#biden,#trumplies","['#trump,#biden,#trumplies']",['trump campaign is in freefall the national polling average shows biden with a doubledigit lead amp almost all swing state polling is leaning towards biden as well in addition most election models show the democratic party winning both the senate amp the house trumplies'],AR
Arkansas,2020-10-21,30,120.0,-0.041659999999999996,18.0,69774.0,corrupt,hate,negative,"['johnbufford', 'muller10', 'jf2good', 'ConnectwithJenn', 'kimnorton', 'munieka_d_trapo', 'RickLondonGreen', 'HorryDemocrats', 'timcavy86', 'purpleh20pashon']","#trump,#cbs,#trumplies","['#trump,#cbs,#trumplies']",['trump said you know why i do it i do it to discredit you all amp demean you all so when you write negative stories about me no one will believe you he said that stahl said cbs trumplies'],AR
Arkansas,2020-10-22,26,26.0,-0.0746692307692308,5.0,21152.0,law,attack,bluecollar flawed last statelevel,"['johnbufford', 'christiannews', 'ShaneSchaetzel', 'canonreedit', 'amyhawkinsamy', 'funmusikgirl', 'thejdferguson', 'Unbroken_Egg_', 'Alexbosworth51', 'HorryDemocrats']","#trump,#trumplies","['#trump,#trumplies']",[' was an anomaly fueled by disgruntled bluecollar americans amp flawed polling methodologies we learned a lot about both in the last four years amp our renewed focus on statelevel polling is telling us exactly one story trump is going to lose trumplies'],AR
Arkansas,2020-10-23,71,79.0,-0.03671971830985915,23.0,36455.0,climate,abuse,clean,"['EricJackson94', 'hannahg_taylor', 'jokristopher_', 'christiannews', 'johnbufford', 'courtedwards__', 'KennyW_NLR', 'Connie_1972', 'ConnectwithJenn', 'TheMelaninPot']",#biden,['#biden'],[' kids trumplies theyre so well taken care of theyre in facilities that are so clean trump'],AR
Arkansas,2020-10-24,24,7.0,0.1814458333333333,1.0,29407.0,corrupt,"anger, rage",many alive,"['johnbufford', 'onlinelady77', 'JackieStoppel', 'jf2good', 'DThourogh', 'jamesmfrans', 'twistertitr', 'HorryDemocrats', 'michelle72521', 'wfyoungblood']","#trump,#trumplies","['#trump,#trumplies']",['i wonder how many will be alive to vote after all the trump rallies trumplies'],AR
Arkansas,2020-10-25,22,15.0,-0.10465,9.0,21401.0,"china, hunter biden","kill, dirty",past tough upcoming,"['johnbufford', 'jf2good', 'PoomPrints', 'DThourogh', 'twistertitr', 'CombsSandra', 'joequakewatch', 'TOHDC', 'MistiLira', 'treehugger1605']","#trump,#trumplies","['#trump,#trumplies']",['trump privately told donors this past week that it will be very tough for republicans to keep control of the senate in the upcoming election trumplies'],AR
Arkansas,2020-10-26,41,23.0,0.48162926829268293,6.0,44587.0,"health, pandemic",riot,prepared pandemic global,"['johnbufford', 'jgriffs38', 'draftingcomic', 'treehugger1605', 'GBallCrayCray', 'cuddysark65', 'AnjerrioKameron', 'sandradavis07', 'HorryDemocrats', 'joequakewatch']","#biden,#trump,#trumplies,#trump","['#biden,#trump,#trumplies,#trump']",['one year ago yesterday biden tweeted we are not prepared for a pandemic trump has rolled back progress president obama amp i made to strengthen global health security trumplies trump'],AR
Arkansas,2020-10-27,30,23.0,0.2934733333333333,6.0,27659.0,justice,confused,first bipartisan,"['johnbufford', 'Mama_Zendeaja', 'BradyInConway', 'HorryDemocrats', 'KennyW_NLR', 'ConnectwithJenn', 'LesleyH26071190', 'SandyAnnis1', 'OUTPOLITICKED', 'ShermanTPotter5']","#howdoyoulivewiththat,#trumplies,#trump","['#howdoyoulivewiththat,#trumplies,#trump']",['the first supreme court justice to be confirmed without bipartisan support since  howdoyoulivewiththat trumplies trump'],AR
Arkansas,2020-10-28,28,32.0,-0.12236785714285714,21.0,145106.0,"covid, women",savage,likely,"['johnbufford', 'ShaneSchaetzel', 'DaKeyofDee', 'citizensonnet', 'WisleyML', 'GeneMcVay', 'OUTPOLITICKED', 'WDJEFFERSON2', 'HorryDemocrats', 'draftingcomic']","#wisconsin,#biden,#trumplies","['#wisconsin,#biden,#trumplies']",['wisconsin  points biden  trumplies '],AR
Arkansas,2020-10-29,13,58.0,0.21224615384615383,12.0,17197.0,corrupt,murder,national amp other largest intact,"['johnbufford', 'mrzip1980', 'jgriffs38', 'Mama_Zendeaja', 'RickLondonGreen', 'RLondonDesigns', 'HorryDemocrats', 'DoctorBecky', 'canonreedit']","#trumplies,#trump","['#trumplies,#trump']",['trumplies will open all  million acres of alaskas tongass national forest to logging amp other forms of development stripping protections that had safeguarded one of the worlds largest intact temperate rainforests for nearly two decades trump'],AR
Arkansas,2020-10-30,22,21.0,0.17131818181818181,6.0,23371.0,"hunterbiden, china",rage,credible highest trump,"['Mama_Zendeaja', 'ArkansasBuyer', 'ArkansasREIA', 'treehugger1605', 'HorneTracy', 'J_Shep_Readyy', 'Jeremy13908177', 'funmusikgirl', 'sahlofolina316', 'canonreedit']",#biden,['#biden'],['who wins the arkansas vote presidentialpoll biden trump poll electionday politics polls election votenow arkansas'],AR
Arkansas,2020-10-31,33,10.0,-0.013118181818181817,3.0,27943.0,covid,war,electoral stronger,"['johnbufford', 'jf2good', 'funmusikgirl', 'ACW514', 'jennife77019494', 'SilkCelluloid', 'realappealoo7', 'mrzip1980', 'pandora24fan', 'HorryDemocrats']","#biden,#trump,#trumplies","['#biden,#trump,#trumplies']",['biden has an  chance of electoral college victory as hes holding a far stronger position against trump than hillary clinton did four years ago trumplies'],AR
Arkansas,2020-11-01,19,5.0,-0.06015263157894737,3.0,24790.0,abortion,hate,blue red,"['textures8883', 'SamuelScott77', 'Leans_abit_left', 'iluvt2a', 'agdelfos', 'jam_46417', 'canonreedit', 'jf2good', 'thejdferguson', 'wstoermer']",#biden,"['#covidiots,#biden,#trump']",['blue wave vs red wave which wave are you riding covidiots biden trump'],AR
Arkansas,2020-11-02,33,91.0,-0.1793151515151515,5.0,32081.0,law,riot,current older worse,"['jf2good', 'canonreedit', 'HorryDemocrats', 'FrancisVonFancy', 'jgriffs38', 'Jeremy13908177', 'mikelllll', 'Spoonfulofsug14', 'kevsfedup', 'HorneTracy']","#election2020,#biden,#trump",['#trump'],['fuck trump not in the literal kinky way but in the figurative he is a piece of shit way please for the love of all things sacred vote blue bidenharristosaveamerica biden'],AR
Arkansas,2020-11-03,20,12.0,0.104125,3.0,12110.0,maga,"attack, terror, criminal, criminal, terrorist",islamicterrorist only,"['jf2good', 'HorneTracy', 'jennife77019494', 'picklessorrell', 'alrichardson12_', 'wandawoman99', 'AustinLangston7', 'SamuelScott77', 'wfyoungblood', 'mrzip1980']",#trump,['#trump'],['another islamicterrorist attack in europe dont be like europe dont let them take away your guns or else only criminals and terrorist will have them election biden trump electionday stand up for freedom stand up for the nd amendment'],AR
Arkansas,2020-11-04,63,123.0,0.02412539682539682,18.0,101605.0,law,war,civil more new,"['jf2good', 'johnbufford', 'RingFalconBrand', 'KWats88', 'EricJackson94', 'EMdietpepsi', 'OUTPOLITICKED', 'zacharymasonjar', 'tommcdonald33', 'marcuscfineart']",#trump,['#trump'],['who is staying in the country if trump wins who is staying in the country if biden wins i will be staying either way with my bible family f and guns'],AR
Arkansas,2020-11-05,32,34.0,-0.05276875,7.0,34678.0,law,genocide,last famous,"['TheMelaninPot', 'RLondonDesigns', 'RingFalconBrand', 'duckmansasylum', 'johnbufford', 'HorneTracy', 'jennife77019494', 'mccurter', 'reb_rick', 'jf2good']",#trump,['#trump'],['last day  off homedecor sale famous quote gifts hamilton obama biden reagan jefferson harriettubman dickens idabwells shakespeare kamalaharris freud marcelproust michelleobama lincoln handel vangogh emerson use code shopholidayz o'],AR
Arkansas,2020-11-06,51,125.0,-0.11073137254901962,15.0,62585.0,law,"criminal, criminal",lawless amoral dishonorable democratic constitutional,"['johnbufford', 'HorneTracy', 'ShelaConnelly7', 'nobodycheated', 'RingFalconBrand', 'Mama_Zendeaja', 'SamuelScott77', 'wfyoungblood', 'Leans_abit_left', 'SnyderWolfy']",#trump,['#trump'],['trumps lawless amoral amp dishonorable ethos makes a mockery of the democratic accountability that is fostered through respect for law amp our constitutional principles'],AR
Arkansas,2020-11-07,71,136.0,0.23774929577464787,39.0,64665.0,maga,racism,better safer political future,"['TheMelaninPot', 'wfyoungblood', 'HorneTracy', 'Mogie23', 'MJ_Spivey', 'SamuelScott77', 'HunterHoagland', 'writersdelite', 'AnjerrioKameron', 'RonnieJacksonJ5']",#biden,['#biden'],['from anjerrio kameron congratulations to president elect joe biden and madam vice president elect kamala harris joebiden kamalaharris nancypelosi chuckschumer barackobama michelleobama oprahwinfrey naacp mytodayplaza martinlutherkingjr'],AR
